Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,009021,1947,12,9.3,Y
IDCJAC0001,009021,1948,01,0.0,Y
IDCJAC0001,009021,1948,02,0.0,Y
IDCJAC0001,009021,1948,03,14.8,Y
IDCJAC0001,009021,1948,04,35.8,Y
IDCJAC0001,009021,1948,05,24.3,Y
IDCJAC0001,009021,1948,06,170.1,Y
IDCJAC0001,009021,1948,07,179.2,Y
IDCJAC0001,009021,1948,08,136.8,Y
IDCJAC0001,009021,1948,09,122.0,Y
IDCJAC0001,009021,1948,10,36.4,Y
IDCJAC0001,009021,1948,11,54.1,Y
IDCJAC0001,009021,1948,12,17.2,Y
IDCJAC0001,009021,1949,01,4.9,Y
IDCJAC0001,009021,1949,02,8.4,Y
IDCJAC0001,009021,1949,03,17.8,Y
IDCJAC0001,009021,1949,04,48.8,Y
IDCJAC0001,009021,1949,05,15.2,Y
IDCJAC0001,009021,1949,06,80.6,Y
IDCJAC0001,009021,1949,07,152.1,Y
IDCJAC0001,009021,1949,08,152.3,Y
IDCJAC0001,009021,1949,09,38.7,Y
IDCJAC0001,009021,1949,10,69.1,Y
IDCJAC0001,009021,1949,11,30.8,Y
IDCJAC0001,009021,1949,12,0.0,Y
IDCJAC0001,009021,1950,01,3.1,Y
IDCJAC0001,009021,1950,02,1.8,Y
IDCJAC0001,009021,1950,03,0.0,Y
IDCJAC0001,009021,1950,04,0.8,Y
IDCJAC0001,009021,1950,05,167.6,Y
IDCJAC0001,009021,1950,06,182.5,Y
IDCJAC0001,009021,1950,07,159.3,Y
IDCJAC0001,009021,1950,08,72.6,Y
IDCJAC0001,009021,1950,09,93.0,Y
IDCJAC0001,009021,1950,10,52.6,Y
IDCJAC0001,009021,1950,11,38.3,Y
IDCJAC0001,009021,1950,12,7.6,Y
IDCJAC0001,009021,1951,01,1.5,Y
IDCJAC0001,009021,1951,02,28.0,Y
IDCJAC0001,009021,1951,03,2.4,Y
IDCJAC0001,009021,1951,04,113.3,Y
IDCJAC0001,009021,1951,05,53.3,Y
IDCJAC0001,009021,1951,06,222.3,Y
IDCJAC0001,009021,1951,07,76.1,Y
IDCJAC0001,009021,1951,08,124.5,Y
IDCJAC0001,009021,1951,09,38.3,Y
IDCJAC0001,009021,1951,10,50.2,Y
IDCJAC0001,009021,1951,11,15.8,Y
IDCJAC0001,009021,1951,12,65.5,Y
IDCJAC0001,009021,1952,01,3.6,Y
IDCJAC0001,009021,1952,02,4.8,Y
IDCJAC0001,009021,1952,03,29.4,Y
IDCJAC0001,009021,1952,04,3.8,Y
IDCJAC0001,009021,1952,05,121.7,Y
IDCJAC0001,009021,1952,06,224.0,Y
IDCJAC0001,009021,1952,07,204.1,Y
IDCJAC0001,009021,1952,08,95.1,Y
IDCJAC0001,009021,1952,09,87.4,Y
IDCJAC0001,009021,1952,10,68.8,Y
IDCJAC0001,009021,1952,11,19.6,Y
IDCJAC0001,009021,1952,12,46.2,Y
IDCJAC0001,009021,1953,01,0.8,Y
IDCJAC0001,009021,1953,02,33.4,Y
IDCJAC0001,009021,1953,03,4.4,Y
IDCJAC0001,009021,1953,04,28.5,Y
IDCJAC0001,009021,1953,05,165.9,Y
IDCJAC0001,009021,1953,06,227.5,Y
IDCJAC0001,009021,1953,07,153.2,Y
IDCJAC0001,009021,1953,08,84.2,Y
IDCJAC0001,009021,1953,09,55.1,Y
IDCJAC0001,009021,1953,10,83.8,Y
IDCJAC0001,009021,1953,11,36.9,Y
IDCJAC0001,009021,1953,12,0.3,Y
IDCJAC0001,009021,1954,01,14.3,Y
IDCJAC0001,009021,1954,02,0.5,Y
IDCJAC0001,009021,1954,03,0.8,Y
IDCJAC0001,009021,1954,04,29.4,Y
IDCJAC0001,009021,1954,05,125.1,Y
IDCJAC0001,009021,1954,06,118.0,Y
IDCJAC0001,009021,1954,07,168.5,Y
IDCJAC0001,009021,1954,08,156.4,Y
IDCJAC0001,009021,1954,09,40.4,Y
IDCJAC0001,009021,1954,10,19.9,Y
IDCJAC0001,009021,1954,11,25.0,Y
IDCJAC0001,009021,1954,12,9.0,Y
IDCJAC0001,009021,1955,01,3.1,Y
IDCJAC0001,009021,1955,02,120.7,Y
IDCJAC0001,009021,1955,03,6.3,Y
IDCJAC0001,009021,1955,04,68.8,Y
IDCJAC0001,009021,1955,05,107.5,Y
IDCJAC0001,009021,1955,06,107.1,Y
IDCJAC0001,009021,1955,07,162.9,Y
IDCJAC0001,009021,1955,08,340.3,Y
IDCJAC0001,009021,1955,09,104.2,Y
IDCJAC0001,009021,1955,10,124.5,Y
IDCJAC0001,009021,1955,11,6.7,Y
IDCJAC0001,009021,1955,12,12.6,Y
IDCJAC0001,009021,1956,01,0.0,Y
IDCJAC0001,009021,1956,02,1.3,Y
IDCJAC0001,009021,1956,03,31.6,Y
IDCJAC0001,009021,1956,04,50.8,Y
IDCJAC0001,009021,1956,05,220.9,Y
IDCJAC0001,009021,1956,06,181.3,Y
IDCJAC0001,009021,1956,07,202.2,Y
IDCJAC0001,009021,1956,08,29.7,Y
IDCJAC0001,009021,1956,09,53.5,Y
IDCJAC0001,009021,1956,10,28.3,Y
IDCJAC0001,009021,1956,11,35.2,Y
IDCJAC0001,009021,1956,12,4.6,Y
IDCJAC0001,009021,1957,01,10.9,Y
IDCJAC0001,009021,1957,02,0.5,Y
IDCJAC0001,009021,1957,03,5.1,Y
IDCJAC0001,009021,1957,04,64.0,Y
IDCJAC0001,009021,1957,05,94.5,Y
IDCJAC0001,009021,1957,06,301.2,Y
IDCJAC0001,009021,1957,07,100.2,Y
IDCJAC0001,009021,1957,08,151.0,Y
IDCJAC0001,009021,1957,09,38.2,Y
IDCJAC0001,009021,1957,10,50.0,Y
IDCJAC0001,009021,1957,11,1.3,Y
IDCJAC0001,009021,1957,12,2.1,Y
IDCJAC0001,009021,1958,01,10.2,Y
IDCJAC0001,009021,1958,02,0.6,Y
IDCJAC0001,009021,1958,03,0.5,Y
IDCJAC0001,009021,1958,04,12.6,Y
IDCJAC0001,009021,1958,05,111.2,Y
IDCJAC0001,009021,1958,06,65.3,Y
IDCJAC0001,009021,1958,07,446.7,Y
IDCJAC0001,009021,1958,08,48.8,Y
IDCJAC0001,009021,1958,09,33.4,Y
IDCJAC0001,009021,1958,10,71.2,Y
IDCJAC0001,009021,1958,11,15.2,Y
IDCJAC0001,009021,1958,12,9.9,Y
IDCJAC0001,009021,1959,01,4.1,Y
IDCJAC0001,009021,1959,02,3.4,Y
IDCJAC0001,009021,1959,03,12.2,Y
IDCJAC0001,009021,1959,04,28.3,Y
IDCJAC0001,009021,1959,05,33.7,Y
IDCJAC0001,009021,1959,06,197.7,Y
IDCJAC0001,009021,1959,07,63.8,Y
IDCJAC0001,009021,1959,08,123.6,Y
IDCJAC0001,009021,1959,09,28.7,Y
IDCJAC0001,009021,1959,10,60.5,Y
IDCJAC0001,009021,1959,11,31.1,Y
IDCJAC0001,009021,1959,12,13.8,Y
IDCJAC0001,009021,1960,01,22.9,Y
IDCJAC0001,009021,1960,02,7.2,Y
IDCJAC0001,009021,1960,03,54.8,Y
IDCJAC0001,009021,1960,04,23.2,Y
IDCJAC0001,009021,1960,05,144.6,Y
IDCJAC0001,009021,1960,06,124.2,Y
IDCJAC0001,009021,1960,07,195.5,Y
IDCJAC0001,009021,1960,08,53.9,Y
IDCJAC0001,009021,1960,09,66.8,Y
IDCJAC0001,009021,1960,10,23.1,Y
IDCJAC0001,009021,1960,11,6.9,Y
IDCJAC0001,009021,1960,12,8.4,Y
IDCJAC0001,009021,1961,01,11.0,Y
IDCJAC0001,009021,1961,02,5.5,Y
IDCJAC0001,009021,1961,03,43.4,Y
IDCJAC0001,009021,1961,04,95.5,Y
IDCJAC0001,009021,1961,05,48.5,Y
IDCJAC0001,009021,1961,06,192.1,Y
IDCJAC0001,009021,1961,07,161.3,Y
IDCJAC0001,009021,1961,08,161.2,Y
IDCJAC0001,009021,1961,09,57.7,Y
IDCJAC0001,009021,1961,10,36.1,Y
IDCJAC0001,009021,1961,11,2.0,Y
IDCJAC0001,009021,1961,12,15.8,Y
IDCJAC0001,009021,1962,01,0.8,Y
IDCJAC0001,009021,1962,02,4.4,Y
IDCJAC0001,009021,1962,03,0.0,Y
IDCJAC0001,009021,1962,04,12.5,Y
IDCJAC0001,009021,1962,05,170.6,Y
IDCJAC0001,009021,1962,06,169.6,Y
IDCJAC0001,009021,1962,07,172.5,Y
IDCJAC0001,009021,1962,08,76.2,Y
IDCJAC0001,009021,1962,09,56.6,Y
IDCJAC0001,009021,1962,10,47.9,Y
IDCJAC0001,009021,1962,11,45.8,Y
IDCJAC0001,009021,1962,12,13.8,Y
IDCJAC0001,009021,1963,01,10.9,Y
IDCJAC0001,009021,1963,02,14.5,Y
IDCJAC0001,009021,1963,03,18.7,Y
IDCJAC0001,009021,1963,04,50.8,Y
IDCJAC0001,009021,1963,05,225.0,Y
IDCJAC0001,009021,1963,06,230.6,Y
IDCJAC0001,009021,1963,07,186.3,Y
IDCJAC0001,009021,1963,08,185.2,Y
IDCJAC0001,009021,1963,09,76.6,Y
IDCJAC0001,009021,1963,10,36.3,Y
IDCJAC0001,009021,1963,11,4.9,Y
IDCJAC0001,009021,1963,12,0.8,Y
IDCJAC0001,009021,1964,01,0.3,Y
IDCJAC0001,009021,1964,02,6.4,Y
IDCJAC0001,009021,1964,03,6.2,Y
IDCJAC0001,009021,1964,04,71.8,Y
IDCJAC0001,009021,1964,05,15.0,Y
IDCJAC0001,009021,1964,06,318.4,Y
IDCJAC0001,009021,1964,07,248.1,Y
IDCJAC0001,009021,1964,08,164.9,Y
IDCJAC0001,009021,1964,09,95.2,Y
IDCJAC0001,009021,1964,10,69.1,Y
IDCJAC0001,009021,1964,11,8.1,Y
IDCJAC0001,009021,1964,12,29.0,Y
IDCJAC0001,009021,1965,01,2.3,Y
IDCJAC0001,009021,1965,02,1.0,Y
IDCJAC0001,009021,1965,03,8.5,Y
IDCJAC0001,009021,1965,04,21.8,Y
IDCJAC0001,009021,1965,05,144.2,Y
IDCJAC0001,009021,1965,06,217.4,Y
IDCJAC0001,009021,1965,07,150.0,Y
IDCJAC0001,009021,1965,08,173.5,Y
IDCJAC0001,009021,1965,09,66.0,Y
IDCJAC0001,009021,1965,10,103.5,Y
IDCJAC0001,009021,1965,11,50.8,Y
IDCJAC0001,009021,1965,12,24.1,Y
IDCJAC0001,009021,1966,01,2.9,Y
IDCJAC0001,009021,1966,02,2.9,Y
IDCJAC0001,009021,1966,03,5.7,Y
IDCJAC0001,009021,1966,04,35.9,Y
IDCJAC0001,009021,1966,05,61.7,Y
IDCJAC0001,009021,1966,06,173.7,Y
IDCJAC0001,009021,1966,07,197.2,Y
IDCJAC0001,009021,1966,08,69.2,Y
IDCJAC0001,009021,1966,09,75.2,Y
IDCJAC0001,009021,1966,10,37.1,Y
IDCJAC0001,009021,1966,11,7.7,Y
IDCJAC0001,009021,1966,12,12.0,Y
IDCJAC0001,009021,1967,01,1.8,Y
IDCJAC0001,009021,1967,02,7.6,Y
IDCJAC0001,009021,1967,03,7.6,Y
IDCJAC0001,009021,1967,04,74.9,Y
IDCJAC0001,009021,1967,05,229.0,Y
IDCJAC0001,009021,1967,06,242.7,Y
IDCJAC0001,009021,1967,07,166.1,Y
IDCJAC0001,009021,1967,08,99.3,Y
IDCJAC0001,009021,1967,09,36.1,Y
IDCJAC0001,009021,1967,10,34.4,Y
IDCJAC0001,009021,1967,11,16.5,Y
IDCJAC0001,009021,1967,12,26.2,Y
IDCJAC0001,009021,1968,01,17.1,Y
IDCJAC0001,009021,1968,02,19.4,Y
IDCJAC0001,009021,1968,03,61.9,Y
IDCJAC0001,009021,1968,04,74.9,Y
IDCJAC0001,009021,1968,05,63.1,Y
IDCJAC0001,009021,1968,06,226.5,Y
IDCJAC0001,009021,1968,07,185.1,Y
IDCJAC0001,009021,1968,08,94.7,Y
IDCJAC0001,009021,1968,09,129.7,Y
IDCJAC0001,009021,1968,10,47.8,Y
IDCJAC0001,009021,1968,11,6.9,Y
IDCJAC0001,009021,1968,12,3.1,Y
IDCJAC0001,009021,1969,01,5.1,Y
IDCJAC0001,009021,1969,02,0.3,Y
IDCJAC0001,009021,1969,03,16.2,Y
IDCJAC0001,009021,1969,04,51.8,Y
IDCJAC0001,009021,1969,05,58.1,Y
IDCJAC0001,009021,1969,06,208.1,Y
IDCJAC0001,009021,1969,07,86.1,Y
IDCJAC0001,009021,1969,08,52.2,Y
IDCJAC0001,009021,1969,09,11.5,Y
IDCJAC0001,009021,1969,10,1.3,Y
IDCJAC0001,009021,1969,11,23.9,Y
IDCJAC0001,009021,1969,12,9.2,Y
IDCJAC0001,009021,1970,01,1.3,Y
IDCJAC0001,009021,1970,02,46.3,Y
IDCJAC0001,009021,1970,03,1.6,Y
IDCJAC0001,009021,1970,04,69.7,Y
IDCJAC0001,009021,1970,05,155.0,Y
IDCJAC0001,009021,1970,06,229.8,Y
IDCJAC0001,009021,1970,07,132.0,Y
IDCJAC0001,009021,1970,08,79.3,Y
IDCJAC0001,009021,1970,09,76.0,Y
IDCJAC0001,009021,1970,10,39.8,Y
IDCJAC0001,009021,1970,11,12.1,Y
IDCJAC0001,009021,1970,12,4.6,Y
IDCJAC0001,009021,1971,01,17.6,Y
IDCJAC0001,009021,1971,02,8.4,Y
IDCJAC0001,009021,1971,03,54.1,Y
IDCJAC0001,009021,1971,04,22.8,Y
IDCJAC0001,009021,1971,05,83.1,Y
IDCJAC0001,009021,1971,06,93.7,Y
IDCJAC0001,009021,1971,07,108.4,Y
IDCJAC0001,009021,1971,08,83.2,Y
IDCJAC0001,009021,1971,09,163.0,Y
IDCJAC0001,009021,1971,10,124.8,Y
IDCJAC0001,009021,1971,11,14.6,Y
IDCJAC0001,009021,1971,12,2.3,Y
IDCJAC0001,009021,1972,01,0.0,Y
IDCJAC0001,009021,1972,02,0.0,Y
IDCJAC0001,009021,1972,03,4.9,Y
IDCJAC0001,009021,1972,04,28.3,Y
IDCJAC0001,009021,1972,05,23.1,Y
IDCJAC0001,009021,1972,06,135.1,Y
IDCJAC0001,009021,1972,07,142.8,Y
IDCJAC0001,009021,1972,08,154.7,Y
IDCJAC0001,009021,1972,09,36.6,Y
IDCJAC0001,009021,1972,10,47.1,Y
IDCJAC0001,009021,1972,11,2.9,Y
IDCJAC0001,009021,1972,12,1.3,Y
IDCJAC0001,009021,1973,01,13.2,Y
IDCJAC0001,009021,1973,02,0.5,Y
IDCJAC0001,009021,1973,03,0.0,Y
IDCJAC0001,009021,1973,04,63.7,Y
IDCJAC0001,009021,1973,05,108.6,Y
IDCJAC0001,009021,1973,06,189.2,Y
IDCJAC0001,009021,1973,07,219.6,Y
IDCJAC0001,009021,1973,08,107.2,Y
IDCJAC0001,009021,1973,09,144.0,Y
IDCJAC0001,009021,1973,10,55.6,Y
IDCJAC0001,009021,1973,11,13.0,Y
IDCJAC0001,009021,1973,12,0.0,Y
IDCJAC0001,009021,1974,01,0.4,Y
IDCJAC0001,009021,1974,02,13.7,Y
IDCJAC0001,009021,1974,03,0.2,Y
IDCJAC0001,009021,1974,04,80.2,Y
IDCJAC0001,009021,1974,05,201.6,Y
IDCJAC0001,009021,1974,06,92.5,Y
IDCJAC0001,009021,1974,07,234.0,Y
IDCJAC0001,009021,1974,08,130.2,Y
IDCJAC0001,009021,1974,09,27.9,Y
IDCJAC0001,009021,1974,10,69.3,Y
IDCJAC0001,009021,1974,11,25.6,Y
IDCJAC0001,009021,1974,12,0.2,Y
IDCJAC0001,009021,1975,01,0.3,Y
IDCJAC0001,009021,1975,02,0.0,Y
IDCJAC0001,009021,1975,03,17.4,Y
IDCJAC0001,009021,1975,04,32.8,Y
IDCJAC0001,009021,1975,05,67.3,Y
IDCJAC0001,009021,1975,06,156.4,Y
IDCJAC0001,009021,1975,07,208.6,Y
IDCJAC0001,009021,1975,08,84.4,Y
IDCJAC0001,009021,1975,09,58.6,Y
IDCJAC0001,009021,1975,10,46.9,Y
IDCJAC0001,009021,1975,11,18.9,Y
IDCJAC0001,009021,1975,12,0.8,Y
IDCJAC0001,009021,1976,01,23.8,Y
IDCJAC0001,009021,1976,02,34.7,Y
IDCJAC0001,009021,1976,03,0.8,Y
IDCJAC0001,009021,1976,04,76.2,Y
IDCJAC0001,009021,1976,05,69.8,Y
IDCJAC0001,009021,1976,06,87.6,Y
IDCJAC0001,009021,1976,07,102.8,Y
IDCJAC0001,009021,1976,08,145.1,Y
IDCJAC0001,009021,1976,09,72.2,Y
IDCJAC0001,009021,1976,10,46.2,Y
IDCJAC0001,009021,1976,11,55.0,Y
IDCJAC0001,009021,1976,12,7.8,Y
IDCJAC0001,009021,1977,01,5.0,Y
IDCJAC0001,009021,1977,02,10.8,Y
IDCJAC0001,009021,1977,03,6.2,Y
IDCJAC0001,009021,1977,04,1.2,Y
IDCJAC0001,009021,1977,05,110.8,Y
IDCJAC0001,009021,1977,06,86.0,Y
IDCJAC0001,009021,1977,07,84.8,Y
IDCJAC0001,009021,1977,08,193.2,Y
IDCJAC0001,009021,1977,09,29.8,Y
IDCJAC0001,009021,1977,10,75.2,Y
IDCJAC0001,009021,1977,11,11.5,Y
IDCJAC0001,009021,1977,12,0.6,Y
IDCJAC0001,009021,1978,01,3.4,Y
IDCJAC0001,009021,1978,02,32.2,Y
IDCJAC0001,009021,1978,03,16.4,Y
IDCJAC0001,009021,1978,04,18.2,Y
IDCJAC0001,009021,1978,05,123.4,Y
IDCJAC0001,009021,1978,06,195.4,Y
IDCJAC0001,009021,1978,07,235.8,Y
IDCJAC0001,009021,1978,08,23.2,Y
IDCJAC0001,009021,1978,09,101.0,Y
IDCJAC0001,009021,1978,10,42.4,Y
IDCJAC0001,009021,1978,11,19.8,Y
IDCJAC0001,009021,1978,12,11.7,Y
IDCJAC0001,009021,1979,01,0.2,Y
IDCJAC0001,009021,1979,02,12.2,Y
IDCJAC0001,009021,1979,03,20.2,Y
IDCJAC0001,009021,1979,04,40.5,Y
IDCJAC0001,009021,1979,05,67.6,Y
IDCJAC0001,009021,1979,06,145.2,Y
IDCJAC0001,009021,1979,07,76.4,Y
IDCJAC0001,009021,1979,08,89.3,Y
IDCJAC0001,009021,1979,09,37.4,Y
IDCJAC0001,009021,1979,10,24.2,Y
IDCJAC0001,009021,1979,11,51.2,Y
IDCJAC0001,009021,1979,12,4.6,Y
IDCJAC0001,009021,1980,01,0.6,Y
IDCJAC0001,009021,1980,02,13.8,Y
IDCJAC0001,009021,1980,03,1.8,Y
IDCJAC0001,009021,1980,04,76.6,Y
IDCJAC0001,009021,1980,05,86.7,Y
IDCJAC0001,009021,1980,06,135.6,Y
IDCJAC0001,009021,1980,07,157.4,Y
IDCJAC0001,009021,1980,08,108.2,Y
IDCJAC0001,009021,1980,09,58.2,Y
IDCJAC0001,009021,1980,10,36.0,Y
IDCJAC0001,009021,1980,11,11.6,Y
IDCJAC0001,009021,1980,12,13.6,Y
IDCJAC0001,009021,1981,01,1.0,Y
IDCJAC0001,009021,1981,02,11.8,Y
IDCJAC0001,009021,1981,03,6.4,Y
IDCJAC0001,009021,1981,04,32.2,Y
IDCJAC0001,009021,1981,05,160.2,Y
IDCJAC0001,009021,1981,06,159.2,Y
IDCJAC0001,009021,1981,07,152.6,Y
IDCJAC0001,009021,1981,08,131.8,Y
IDCJAC0001,009021,1981,09,57.6,Y
IDCJAC0001,009021,1981,10,34.8,Y
IDCJAC0001,009021,1981,11,35.2,Y
IDCJAC0001,009021,1981,12,8.6,Y
IDCJAC0001,009021,1982,01,72.6,Y
IDCJAC0001,009021,1982,02,6.6,Y
IDCJAC0001,009021,1982,03,16.6,Y
IDCJAC0001,009021,1982,04,0.0,Y
IDCJAC0001,009021,1982,05,55.8,Y
IDCJAC0001,009021,1982,06,168.6,Y
IDCJAC0001,009021,1982,07,152.6,Y
IDCJAC0001,009021,1982,08,74.0,Y
IDCJAC0001,009021,1982,09,84.4,Y
IDCJAC0001,009021,1982,10,26.2,Y
IDCJAC0001,009021,1982,11,2.4,Y
IDCJAC0001,009021,1982,12,5.0,Y
IDCJAC0001,009021,1983,01,1.2,Y
IDCJAC0001,009021,1983,02,21.6,Y
IDCJAC0001,009021,1983,03,3.8,Y
IDCJAC0001,009021,1983,04,15.8,Y
IDCJAC0001,009021,1983,05,23.4,Y
IDCJAC0001,009021,1983,06,232.2,Y
IDCJAC0001,009021,1983,07,113.8,Y
IDCJAC0001,009021,1983,08,138.0,Y
IDCJAC0001,009021,1983,09,100.4,Y
IDCJAC0001,009021,1983,10,8.6,Y
IDCJAC0001,009021,1983,11,45.0,Y
IDCJAC0001,009021,1983,12,16.8,Y
IDCJAC0001,009021,1984,01,0.8,Y
IDCJAC0001,009021,1984,02,3.6,Y
IDCJAC0001,009021,1984,03,29.2,Y
IDCJAC0001,009021,1984,04,59.6,Y
IDCJAC0001,009021,1984,05,143.4,Y
IDCJAC0001,009021,1984,06,114.4,Y
IDCJAC0001,009021,1984,07,82.2,Y
IDCJAC0001,009021,1984,08,112.4,Y
IDCJAC0001,009021,1984,09,102.8,Y
IDCJAC0001,009021,1984,10,25.8,Y
IDCJAC0001,009021,1984,11,61.2,Y
IDCJAC0001,009021,1984,12,12.8,Y
IDCJAC0001,009021,1985,01,1.0,Y
IDCJAC0001,009021,1985,02,1.8,Y
IDCJAC0001,009021,1985,03,4.6,Y
IDCJAC0001,009021,1985,04,46.8,Y
IDCJAC0001,009021,1985,05,74.6,Y
IDCJAC0001,009021,1985,06,82.2,Y
IDCJAC0001,009021,1985,07,154.2,Y
IDCJAC0001,009021,1985,08,145.0,Y
IDCJAC0001,009021,1985,09,54.2,Y
IDCJAC0001,009021,1985,10,22.6,Y
IDCJAC0001,009021,1985,11,25.0,Y
IDCJAC0001,009021,1985,12,8.2,Y
IDCJAC0001,009021,1986,01,2.4,Y
IDCJAC0001,009021,1986,02,93.0,Y
IDCJAC0001,009021,1986,03,28.8,Y
IDCJAC0001,009021,1986,04,1.4,Y
IDCJAC0001,009021,1986,05,152.2,Y
IDCJAC0001,009021,1986,06,193.0,Y
IDCJAC0001,009021,1986,07,198.4,Y
IDCJAC0001,009021,1986,08,119.2,Y
IDCJAC0001,009021,1986,09,52.0,Y
IDCJAC0001,009021,1986,10,40.8,Y
IDCJAC0001,009021,1986,11,19.6,Y
IDCJAC0001,009021,1986,12,0.2,Y
IDCJAC0001,009021,1987,01,1.6,Y
IDCJAC0001,009021,1987,02,0.0,Y
IDCJAC0001,009021,1987,03,15.4,Y
IDCJAC0001,009021,1987,04,58.8,Y
IDCJAC0001,009021,1987,05,80.2,Y
IDCJAC0001,009021,1987,06,195.2,Y
IDCJAC0001,009021,1987,07,189.8,Y
IDCJAC0001,009021,1987,08,84.2,Y
IDCJAC0001,009021,1987,09,42.2,Y
IDCJAC0001,009021,1987,10,22.4,Y
IDCJAC0001,009021,1987,11,30.6,Y
IDCJAC0001,009021,1987,12,23.0,Y
IDCJAC0001,009021,1988,01,0.2,Y
IDCJAC0001,009021,1988,02,0.0,Y
IDCJAC0001,009021,1988,03,11.8,Y
IDCJAC0001,009021,1988,04,89.4,Y
IDCJAC0001,009021,1988,05,125.0,Y
IDCJAC0001,009021,1988,06,229.4,Y
IDCJAC0001,009021,1988,07,158.4,Y
IDCJAC0001,009021,1988,08,92.2,Y
IDCJAC0001,009021,1988,09,110.8,Y
IDCJAC0001,009021,1988,10,52.0,Y
IDCJAC0001,009021,1988,11,33.8,Y
IDCJAC0001,009021,1988,12,11.4,Y
IDCJAC0001,009021,1989,01,15.2,Y
IDCJAC0001,009021,1989,02,30.2,Y
IDCJAC0001,009021,1989,03,0.4,Y
IDCJAC0001,009021,1989,04,44.8,Y
IDCJAC0001,009021,1989,05,116.4,Y
IDCJAC0001,009021,1989,06,66.4,Y
IDCJAC0001,009021,1989,07,154.6,Y
IDCJAC0001,009021,1989,08,82.4,Y
IDCJAC0001,009021,1989,09,67.0,Y
IDCJAC0001,009021,1989,10,81.0,Y
IDCJAC0001,009021,1989,11,8.0,Y
IDCJAC0001,009021,1989,12,7.6,Y
IDCJAC0001,009021,1990,01,62.6,Y
IDCJAC0001,009021,1990,02,19.8,Y
IDCJAC0001,009021,1990,03,58.8,Y
IDCJAC0001,009021,1990,04,67.6,Y
IDCJAC0001,009021,1990,05,59.4,Y
IDCJAC0001,009021,1990,06,76.8,Y
IDCJAC0001,009021,1990,07,138.4,Y
IDCJAC0001,009021,1990,08,88.0,Y
IDCJAC0001,009021,1990,09,56.2,Y
IDCJAC0001,009021,1990,10,48.8,Y
IDCJAC0001,009021,1990,11,21.6,Y
IDCJAC0001,009021,1990,12,6.8,Y
IDCJAC0001,009021,1991,01,0.0,Y
IDCJAC0001,009021,1991,02,16.4,Y
IDCJAC0001,009021,1991,03,2.8,Y
IDCJAC0001,009021,1991,04,58.6,Y
IDCJAC0001,009021,1991,05,106.8,Y
IDCJAC0001,009021,1991,06,246.6,Y
IDCJAC0001,009021,1991,07,160.2,Y
IDCJAC0001,009021,1991,08,95.6,Y
IDCJAC0001,009021,1991,09,83.2,Y
IDCJAC0001,009021,1991,10,36.8,Y
IDCJAC0001,009021,1991,11,66.4,Y
IDCJAC0001,009021,1991,12,30.4,Y
IDCJAC0001,009021,1992,01,4.0,Y
IDCJAC0001,009021,1992,02,150.4,Y
IDCJAC0001,009021,1992,03,31.8,Y
IDCJAC0001,009021,1992,04,16.8,Y
IDCJAC0001,009021,1992,05,65.0,Y
IDCJAC0001,009021,1992,06,226.4,Y
IDCJAC0001,009021,1992,07,113.0,Y
IDCJAC0001,009021,1992,08,193.2,Y
