Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,009025,1965,05,154.9,Y
IDCJAC0001,009025,1965,06,184.0,Y
IDCJAC0001,009025,1965,07,159.5,Y
IDCJAC0001,009025,1965,08,168.7,Y
IDCJAC0001,009025,1965,09,72.1,Y
IDCJAC0001,009025,1965,10,103.1,Y
IDCJAC0001,009025,1965,11,63.6,Y
IDCJAC0001,009025,1965,12,21.4,Y
IDCJAC0001,009025,1966,01,1.3,Y
IDCJAC0001,009025,1966,02,2.8,Y
IDCJAC0001,009025,1966,03,4.8,Y
IDCJAC0001,009025,1966,04,33.5,Y
IDCJAC0001,009025,1966,05,52.1,Y
IDCJAC0001,009025,1966,06,177.3,Y
IDCJAC0001,009025,1966,07,159.5,Y
IDCJAC0001,009025,1966,08,109.5,Y
IDCJAC0001,009025,1966,09,90.1,Y
IDCJAC0001,009025,1966,10,35.6,Y
IDCJAC0001,009025,1966,11,7.9,Y
IDCJAC0001,009025,1966,12,14.5,Y
IDCJAC0001,009025,1967,01,4.3,Y
IDCJAC0001,009025,1967,02,4.3,Y
IDCJAC0001,009025,1967,03,7.1,Y
IDCJAC0001,009025,1967,04,74.0,Y
IDCJAC0001,009025,1967,05,263.9,Y
IDCJAC0001,009025,1967,06,207.0,Y
IDCJAC0001,009025,1967,07,181.0,Y
IDCJAC0001,009025,1967,08,117.9,Y
IDCJAC0001,009025,1967,09,38.6,Y
IDCJAC0001,009025,1967,10,44.5,Y
IDCJAC0001,009025,1967,11,8.9,Y
IDCJAC0001,009025,1967,12,9.2,Y
IDCJAC0001,009025,1968,01,13.5,Y
IDCJAC0001,009025,1968,02,19.6,Y
IDCJAC0001,009025,1968,03,43.7,Y
IDCJAC0001,009025,1968,04,71.3,Y
IDCJAC0001,009025,1968,05,61.3,Y
IDCJAC0001,009025,1968,06,214.1,Y
IDCJAC0001,009025,1968,07,202.2,Y
IDCJAC0001,009025,1968,08,109.0,Y
IDCJAC0001,009025,1968,09,125.1,Y
IDCJAC0001,009025,1968,10,50.6,Y
IDCJAC0001,009025,1968,11,6.6,Y
IDCJAC0001,009025,1968,12,0.0,Y
IDCJAC0001,009025,1969,01,7.6,Y
IDCJAC0001,009025,1969,02,0.0,Y
IDCJAC0001,009025,1969,03,15.0,Y
IDCJAC0001,009025,1969,04,27.7,Y
IDCJAC0001,009025,1969,05,68.5,Y
IDCJAC0001,009025,1969,06,184.4,Y
IDCJAC0001,009025,1969,07,93.9,Y
IDCJAC0001,009025,1969,08,50.9,Y
IDCJAC0001,009025,1969,09,10.7,Y
IDCJAC0001,009025,1969,10,0.0,Y
IDCJAC0001,009025,1969,11,19.6,Y
IDCJAC0001,009025,1969,12,9.6,Y
IDCJAC0001,009025,1970,01,1.8,Y
IDCJAC0001,009025,1970,02,36.9,Y
IDCJAC0001,009025,1970,03,0.8,Y
IDCJAC0001,009025,1970,04,66.7,Y
IDCJAC0001,009025,1970,05,94.4,Y
IDCJAC0001,009025,1970,06,275.5,Y
IDCJAC0001,009025,1970,07,110.8,Y
IDCJAC0001,009025,1970,08,69.5,Y
IDCJAC0001,009025,1970,09,99.5,Y
IDCJAC0001,009025,1970,10,46.5,Y
IDCJAC0001,009025,1970,11,0.0,Y
IDCJAC0001,009025,1970,12,0.0,Y
IDCJAC0001,009025,1971,01,2.0,Y
IDCJAC0001,009025,1971,02,5.8,Y
IDCJAC0001,009025,1971,03,57.9,Y
IDCJAC0001,009025,1971,04,12.6,Y
IDCJAC0001,009025,1971,05,103.5,Y
IDCJAC0001,009025,1971,06,99.9,Y
IDCJAC0001,009025,1971,07,117.4,Y
IDCJAC0001,009025,1971,08,80.5,Y
IDCJAC0001,009025,1971,09,112.5,Y
IDCJAC0001,009025,1971,10,110.8,Y
IDCJAC0001,009025,1971,11,14.9,Y
IDCJAC0001,009025,1971,12,0.5,Y
IDCJAC0001,009025,1972,01,0.8,Y
IDCJAC0001,009025,1972,02,0.3,Y
IDCJAC0001,009025,1972,03,7.0,Y
IDCJAC0001,009025,1972,04,29.0,Y
IDCJAC0001,009025,1972,05,23.4,Y
IDCJAC0001,009025,1972,06,97.4,Y
IDCJAC0001,009025,1972,07,172.9,Y
IDCJAC0001,009025,1972,08,159.2,Y
IDCJAC0001,009025,1972,09,45.5,Y
IDCJAC0001,009025,1972,10,42.9,Y
IDCJAC0001,009025,1972,11,0.8,Y
IDCJAC0001,009025,1972,12,1.0,Y
IDCJAC0001,009025,1973,01,16.5,Y
IDCJAC0001,009025,1973,02,1.0,Y
IDCJAC0001,009025,1973,03,0.3,Y
IDCJAC0001,009025,1973,04,68.9,Y
IDCJAC0001,009025,1973,05,103.4,Y
IDCJAC0001,009025,1973,06,160.6,Y
IDCJAC0001,009025,1973,07,182.0,Y
IDCJAC0001,009025,1973,08,106.1,Y
IDCJAC0001,009025,1973,09,128.9,Y
IDCJAC0001,009025,1973,10,52.9,Y
IDCJAC0001,009025,1973,11,6.9,Y
IDCJAC0001,009025,1973,12,0.0,Y
IDCJAC0001,009025,1974,01,0.0,Y
IDCJAC0001,009025,1974,02,14.4,Y
IDCJAC0001,009025,1974,03,0.0,Y
IDCJAC0001,009025,1974,04,54.8,Y
IDCJAC0001,009025,1974,05,179.6,Y
IDCJAC0001,009025,1974,06,88.4,Y
IDCJAC0001,009025,1974,07,211.8,Y
IDCJAC0001,009025,1974,08,138.0,Y
IDCJAC0001,009025,1974,09,16.0,Y
IDCJAC0001,009025,1974,10,63.3,Y
IDCJAC0001,009025,1974,11,36.0,Y
IDCJAC0001,009025,1974,12,0.0,Y
IDCJAC0001,009025,1975,01,0.0,Y
IDCJAC0001,009025,1975,02,0.0,Y
IDCJAC0001,009025,1975,03,12.8,Y
IDCJAC0001,009025,1975,04,39.4,Y
IDCJAC0001,009025,1975,05,55.6,Y
IDCJAC0001,009025,1975,06,146.8,Y
IDCJAC0001,009025,1975,07,201.2,Y
IDCJAC0001,009025,1975,08,76.8,Y
IDCJAC0001,009025,1975,09,79.0,Y
IDCJAC0001,009025,1975,10,44.0,Y
IDCJAC0001,009025,1975,11,18.6,Y
IDCJAC0001,009025,1975,12,1.4,Y
IDCJAC0001,009025,1976,01,23.4,Y
IDCJAC0001,009025,1976,02,35.7,Y
IDCJAC0001,009025,1976,03,0.4,Y
IDCJAC0001,009025,1976,04,72.2,Y
IDCJAC0001,009025,1976,05,73.6,Y
IDCJAC0001,009025,1976,06,63.8,Y
IDCJAC0001,009025,1976,07,90.4,Y
IDCJAC0001,009025,1976,08,114.8,Y
IDCJAC0001,009025,1976,09,65.6,Y
IDCJAC0001,009025,1976,10,38.5,Y
IDCJAC0001,009025,1976,11,46.9,Y
IDCJAC0001,009025,1976,12,4.2,Y
IDCJAC0001,009025,1977,01,6.4,Y
IDCJAC0001,009025,1977,02,20.0,Y
IDCJAC0001,009025,1977,03,4.8,Y
IDCJAC0001,009025,1977,04,0.0,Y
IDCJAC0001,009025,1977,05,99.0,Y
IDCJAC0001,009025,1977,06,67.7,Y
IDCJAC0001,009025,1977,07,73.7,Y
IDCJAC0001,009025,1977,08,159.2,Y
IDCJAC0001,009025,1977,09,23.3,Y
IDCJAC0001,009025,1977,10,59.1,Y
IDCJAC0001,009025,1977,11,1.4,Y
IDCJAC0001,009025,1977,12,0.0,Y
IDCJAC0001,009025,1978,01,0.0,Y
IDCJAC0001,009025,1978,02,23.2,Y
IDCJAC0001,009025,1978,03,0.8,Y
IDCJAC0001,009025,1978,04,15.9,Y
IDCJAC0001,009025,1978,05,132.4,Y
IDCJAC0001,009025,1978,06,183.4,Y
IDCJAC0001,009025,1978,07,203.1,Y
IDCJAC0001,009025,1978,08,27.2,Y
IDCJAC0001,009025,1978,09,84.2,Y
IDCJAC0001,009025,1978,10,27.4,Y
IDCJAC0001,009025,1978,11,20.3,Y
IDCJAC0001,009025,1978,12,10.0,Y
IDCJAC0001,009025,1979,01,0.0,Y
IDCJAC0001,009025,1979,02,4.4,Y
IDCJAC0001,009025,1979,03,12.8,Y
IDCJAC0001,009025,1979,04,48.3,Y
IDCJAC0001,009025,1979,05,61.4,Y
IDCJAC0001,009025,1979,06,107.5,Y
IDCJAC0001,009025,1979,07,46.0,Y
IDCJAC0001,009025,1979,08,81.6,Y
IDCJAC0001,009025,1979,09,36.9,Y
IDCJAC0001,009025,1979,10,23.7,Y
IDCJAC0001,009025,1979,11,39.0,Y
IDCJAC0001,009025,1979,12,0.0,Y
IDCJAC0001,009025,1980,01,0.0,Y
IDCJAC0001,009025,1980,02,11.5,Y
IDCJAC0001,009025,1980,03,0.0,Y
IDCJAC0001,009025,1980,04,83.6,Y
IDCJAC0001,009025,1980,05,63.6,Y
IDCJAC0001,009025,1980,06,119.3,Y
IDCJAC0001,009025,1980,07,3.6,Y
IDCJAC0001,009025,1980,08,107.9,Y
IDCJAC0001,009025,1980,09,58.1,Y
IDCJAC0001,009025,1980,10,5.5,Y
IDCJAC0001,009025,1981,01,0.0,Y
IDCJAC0001,009025,1981,02,18.2,Y
IDCJAC0001,009025,1981,03,7.0,Y
IDCJAC0001,009025,1981,04,31.0,Y
IDCJAC0001,009025,1981,05,152.2,Y
IDCJAC0001,009025,1981,06,184.7,Y
IDCJAC0001,009025,1981,07,160.2,Y
IDCJAC0001,009025,1981,08,146.7,Y
IDCJAC0001,009025,1981,09,47.6,Y
IDCJAC0001,009025,1981,10,15.7,Y
IDCJAC0001,009025,1981,11,38.4,Y
IDCJAC0001,009025,1981,12,12.1,Y
IDCJAC0001,009025,1982,01,22.0,Y
IDCJAC0001,009025,1982,02,6.0,Y
IDCJAC0001,009025,1982,03,20.0,Y
IDCJAC0001,009025,1982,05,58.8,Y
IDCJAC0001,009025,1982,06,141.4,Y
IDCJAC0001,009025,1982,07,155.2,Y
IDCJAC0001,009025,1982,08,96.6,Y
IDCJAC0001,009025,1982,09,45.2,Y
IDCJAC0001,009025,1983,01,0.8,Y
IDCJAC0001,009025,1983,02,16.3,Y
IDCJAC0001,009025,1983,05,23.0,Y
IDCJAC0001,009025,1983,06,181.8,Y
IDCJAC0001,009025,1983,07,93.6,Y
IDCJAC0001,009025,1983,08,102.0,Y
IDCJAC0001,009025,1984,11,39.4,Y
IDCJAC0001,009025,1984,12,17.6,Y
IDCJAC0001,009025,1985,01,0.0,Y
IDCJAC0001,009025,1985,02,4.8,Y
IDCJAC0001,009025,1985,03,6.0,Y
IDCJAC0001,009025,1985,04,38.4,Y
IDCJAC0001,009025,1985,05,56.8,Y
IDCJAC0001,009025,1985,06,96.1,Y
IDCJAC0001,009025,1985,07,81.5,Y
IDCJAC0001,009025,1985,08,144.6,Y
IDCJAC0001,009025,1985,09,43.2,Y
IDCJAC0001,009025,1985,10,24.4,Y
IDCJAC0001,009025,1985,11,24.8,Y
IDCJAC0001,009025,1985,12,8.7,Y
IDCJAC0001,009025,1986,01,0.0,Y
IDCJAC0001,009025,1986,02,88.0,Y
IDCJAC0001,009025,1986,03,36.4,Y
IDCJAC0001,009025,1986,04,1.2,Y
IDCJAC0001,009025,1986,05,163.8,Y
IDCJAC0001,009025,1986,06,135.1,Y
IDCJAC0001,009025,1986,07,175.8,Y
IDCJAC0001,009025,1986,08,122.7,Y
IDCJAC0001,009025,1986,09,6.0,Y
IDCJAC0001,009025,1986,10,0.0,Y
IDCJAC0001,009025,1986,11,12.2,Y
IDCJAC0001,009025,1986,12,0.0,Y
IDCJAC0001,009025,1987,01,0.0,Y
IDCJAC0001,009025,1987,02,0.0,Y
IDCJAC0001,009025,1987,05,7.0,Y
IDCJAC0001,009025,1987,06,122.5,Y
IDCJAC0001,009025,1987,07,106.0,Y
IDCJAC0001,009025,1987,08,61.2,Y
IDCJAC0001,009025,1987,09,34.6,Y
IDCJAC0001,009025,1987,10,37.2,Y
IDCJAC0001,009025,1987,11,36.0,Y
IDCJAC0001,009025,1987,12,28.6,Y
IDCJAC0001,009025,1988,01,0.0,Y
IDCJAC0001,009025,1988,02,0.0,Y
IDCJAC0001,009025,1988,03,0.0,Y
IDCJAC0001,009025,1988,04,42.2,Y
IDCJAC0001,009025,1988,05,149.0,Y
IDCJAC0001,009025,1988,06,169.0,Y
IDCJAC0001,009025,1988,07,132.6,Y
IDCJAC0001,009025,1988,08,105.5,Y
IDCJAC0001,009025,1988,09,96.2,Y
IDCJAC0001,009025,1988,10,41.1,Y
IDCJAC0001,009025,1988,11,32.0,Y
IDCJAC0001,009025,1988,12,6.4,Y
IDCJAC0001,009025,1989,01,17.8,Y
IDCJAC0001,009025,1989,02,17.6,Y
IDCJAC0001,009025,1989,03,0.8,Y
IDCJAC0001,009025,1989,04,39.0,Y
IDCJAC0001,009025,1989,05,152.8,Y
IDCJAC0001,009025,1989,06,59.5,Y
IDCJAC0001,009025,1989,07,173.0,Y
IDCJAC0001,009025,1989,08,71.6,Y
IDCJAC0001,009025,1989,09,78.8,Y
IDCJAC0001,009025,1989,10,82.7,Y
IDCJAC0001,009025,1989,11,3.8,Y
IDCJAC0001,009025,1989,12,8.2,Y
IDCJAC0001,009025,1990,01,104.4,Y
IDCJAC0001,009025,1990,02,37.6,Y
IDCJAC0001,009025,1990,03,76.7,Y
IDCJAC0001,009025,1990,04,59.0,Y
IDCJAC0001,009025,1990,05,68.4,Y
IDCJAC0001,009025,1990,06,71.4,Y
IDCJAC0001,009025,1990,07,179.6,Y
IDCJAC0001,009025,1990,08,121.0,Y
IDCJAC0001,009025,1990,09,66.1,Y
IDCJAC0001,009025,1990,10,55.8,Y
IDCJAC0001,009025,1990,11,11.4,Y
IDCJAC0001,009025,1990,12,7.8,Y
IDCJAC0001,009025,1991,01,0.0,Y
IDCJAC0001,009025,1991,02,20.0,Y
IDCJAC0001,009025,1991,03,2.6,Y
IDCJAC0001,009025,1991,04,54.2,Y
IDCJAC0001,009025,1991,05,97.4,Y
IDCJAC0001,009025,1991,06,281.2,Y
IDCJAC0001,009025,1991,07,211.6,Y
IDCJAC0001,009025,1991,08,125.2,Y
IDCJAC0001,009025,1991,09,81.2,Y
IDCJAC0001,009025,1991,10,43.0,Y
IDCJAC0001,009025,1991,11,42.2,Y
IDCJAC0001,009025,1991,12,38.0,Y
IDCJAC0001,009025,1992,01,2.8,Y
IDCJAC0001,009025,1992,02,128.0,Y
IDCJAC0001,009025,1992,03,24.4,Y
IDCJAC0001,009025,1992,04,24.4,Y
IDCJAC0001,009025,1992,05,64.4,Y
IDCJAC0001,009025,1992,06,198.2,Y
IDCJAC0001,009025,1992,07,120.5,Y
IDCJAC0001,009025,1992,08,164.5,Y
IDCJAC0001,009025,1992,09,58.4,Y
IDCJAC0001,009025,1992,10,27.6,Y
IDCJAC0001,009025,1992,11,64.2,Y
IDCJAC0001,009025,1992,12,4.4,Y
IDCJAC0001,009025,1993,01,2.6,Y
IDCJAC0001,009025,1993,02,75.4,Y
IDCJAC0001,009025,1993,03,4.9,Y
IDCJAC0001,009025,1993,04,22.6,Y
IDCJAC0001,009025,1993,05,97.8,Y
IDCJAC0001,009025,1993,06,88.3,Y
IDCJAC0001,009025,1993,07,134.4,Y
IDCJAC0001,009025,1993,08,144.6,Y
IDCJAC0001,009025,1993,09,105.5,Y
IDCJAC0001,009025,1993,10,26.2,Y
IDCJAC0001,009025,1993,11,10.8,Y
IDCJAC0001,009025,1993,12,4.2,Y
IDCJAC0001,009025,1994,01,0.2,Y
IDCJAC0001,009025,1994,02,0.0,Y
IDCJAC0001,009025,1994,03,1.0,Y
IDCJAC0001,009025,1994,04,2.6,Y
IDCJAC0001,009025,1994,05,116.4,Y
IDCJAC0001,009025,1994,06,123.6,Y
IDCJAC0001,009025,1994,07,157.0,Y
IDCJAC0001,009025,1994,08,97.6,Y
IDCJAC0001,009025,1994,09,56.0,Y
IDCJAC0001,009025,1994,10,10.0,Y
IDCJAC0001,009025,1994,11,7.4,Y
IDCJAC0001,009025,1994,12,0.0,Y
IDCJAC0001,009025,1995,01,0.0,Y
IDCJAC0001,009025,1995,02,5.8,Y
IDCJAC0001,009025,1995,03,10.1,Y
IDCJAC0001,009025,1995,04,11.0,Y
IDCJAC0001,009025,1995,05,159.0,Y
IDCJAC0001,009025,1995,06,166.0,Y
IDCJAC0001,009025,1995,07,230.2,Y
IDCJAC0001,009025,1995,08,82.8,Y
IDCJAC0001,009025,1995,09,63.2,Y
IDCJAC0001,009025,1995,10,105.4,Y
IDCJAC0001,009025,1995,11,30.2,Y
IDCJAC0001,009025,1995,12,1.4,Y
IDCJAC0001,009025,1996,01,3.2,Y
IDCJAC0001,009025,1996,02,1.4,Y
IDCJAC0001,009025,1996,03,4.2,Y
IDCJAC0001,009025,1996,04,14.8,Y
IDCJAC0001,009025,1996,05,74.4,Y
IDCJAC0001,009025,1996,06,240.4,Y
IDCJAC0001,009025,1996,07,222.4,Y
IDCJAC0001,009025,1996,08,105.0,Y
IDCJAC0001,009025,1996,09,148.6,Y
IDCJAC0001,009025,1996,10,53.4,Y
IDCJAC0001,009025,1996,11,57.7,Y
IDCJAC0001,009025,1996,12,12.1,Y
IDCJAC0001,009025,1997,01,1.2,Y
IDCJAC0001,009025,1997,02,11.2,Y
IDCJAC0001,009025,1997,03,1.6,Y
IDCJAC0001,009025,1997,04,43.8,Y
IDCJAC0001,009025,1997,05,55.8,Y
IDCJAC0001,009025,1997,06,148.2,Y
IDCJAC0001,009025,1997,07,101.4,Y
IDCJAC0001,009025,1997,08,143.2,Y
IDCJAC0001,009025,1997,09,77.7,Y
IDCJAC0001,009025,1997,10,48.6,Y
IDCJAC0001,009025,1997,11,9.0,Y
IDCJAC0001,009025,1997,12,0.0,Y
IDCJAC0001,009025,1998,01,1.8,Y
IDCJAC0001,009025,1998,02,0.0,Y
IDCJAC0001,009025,1998,03,26.2,Y
IDCJAC0001,009025,1998,04,10.2,Y
IDCJAC0001,009025,1998,05,95.8,Y
IDCJAC0001,009025,1998,06,156.8,Y
IDCJAC0001,009025,1998,07,92.5,Y
IDCJAC0001,009025,1998,08,170.2,Y
IDCJAC0001,009025,1998,09,97.8,Y
IDCJAC0001,009025,1998,10,40.6,Y
IDCJAC0001,009025,1998,11,9.4,Y
IDCJAC0001,009025,1998,12,22.2,Y
IDCJAC0001,009025,1999,01,44.0,Y
IDCJAC0001,009025,1999,02,0.2,Y
IDCJAC0001,009025,1999,03,37.0,Y
IDCJAC0001,009025,1999,04,11.6,Y
IDCJAC0001,009025,1999,05,85.6,Y
IDCJAC0001,009025,1999,06,170.0,Y
IDCJAC0001,009025,1999,07,125.2,Y
IDCJAC0001,009025,1999,08,123.6,Y
IDCJAC0001,009025,1999,09,109.8,Y
IDCJAC0001,009025,1999,10,80.2,Y
IDCJAC0001,009025,1999,11,4.4,Y
IDCJAC0001,009025,1999,12,13.6,Y
IDCJAC0001,009025,2000,01,79.2,Y
IDCJAC0001,009025,2000,02,0.0,Y
IDCJAC0001,009025,2000,03,39.8,Y
IDCJAC0001,009025,2000,04,54.6,Y
IDCJAC0001,009025,2000,05,31.4,Y
IDCJAC0001,009025,2000,08,160.8,Y
IDCJAC0001,009025,2000,09,47.6,Y
IDCJAC0001,009025,2000,10,5.0,Y
IDCJAC0001,009025,2000,11,24.0,Y
IDCJAC0001,009025,2000,12,0.5,Y
IDCJAC0001,009025,2001,01,1.4,Y
IDCJAC0001,009025,2001,02,1.6,Y
IDCJAC0001,009025,2001,03,3.2,Y
IDCJAC0001,009025,2001,04,6.3,Y
IDCJAC0001,009025,2001,05,109.5,Y
IDCJAC0001,009025,2001,06,44.8,Y
IDCJAC0001,009025,2001,07,227.4,Y
IDCJAC0001,009025,2001,08,122.3,Y
IDCJAC0001,009025,2001,09,107.6,Y
IDCJAC0001,009025,2001,10,27.6,Y
IDCJAC0001,009025,2001,12,5.6,Y
IDCJAC0001,009025,2002,01,17.0,Y
IDCJAC0001,009025,2002,02,1.4,Y
IDCJAC0001,009025,2002,03,1.2,Y
IDCJAC0001,009025,2002,04,67.0,Y
IDCJAC0001,009025,2002,05,63.2,Y
IDCJAC0001,009025,2002,06,130.5,Y
IDCJAC0001,009025,2002,07,183.2,Y
IDCJAC0001,009025,2002,08,70.8,Y
IDCJAC0001,009025,2002,09,53.8,Y
IDCJAC0001,009025,2002,10,54.0,Y
IDCJAC0001,009025,2002,11,26.2,Y
IDCJAC0001,009025,2002,12,7.0,Y
IDCJAC0001,009025,2003,01,1.8,Y
IDCJAC0001,009025,2003,02,14.8,Y
IDCJAC0001,009025,2003,03,35.9,Y
IDCJAC0001,009025,2003,04,63.6,Y
IDCJAC0001,009025,2003,05,80.2,Y
IDCJAC0001,009025,2003,06,187.6,Y
IDCJAC0001,009025,2003,07,155.4,Y
IDCJAC0001,009025,2003,08,142.6,Y
IDCJAC0001,009025,2003,09,108.0,Y
IDCJAC0001,009025,2003,10,23.4,Y
IDCJAC0001,009025,2003,11,22.8,Y
IDCJAC0001,009025,2003,12,0.4,Y
IDCJAC0001,009025,2004,01,0.0,Y
IDCJAC0001,009025,2004,02,3.2,Y
IDCJAC0001,009025,2004,03,1.2,Y
IDCJAC0001,009025,2004,04,6.0,Y
IDCJAC0001,009025,2004,05,113.4,Y
IDCJAC0001,009025,2004,06,172.6,Y
IDCJAC0001,009025,2004,07,99.8,Y
IDCJAC0001,009025,2004,08,151.2,Y
IDCJAC0001,009025,2004,09,44.6,Y
IDCJAC0001,009025,2004,10,54.8,Y
IDCJAC0001,009025,2004,11,31.0,Y
IDCJAC0001,009025,2004,12,1.2,Y
IDCJAC0001,009025,2005,01,0.0,Y
IDCJAC0001,009025,2005,02,0.4,Y
IDCJAC0001,009025,2005,03,47.0,Y
IDCJAC0001,009025,2005,04,16.6,Y
IDCJAC0001,009025,2005,05,162.4,Y
IDCJAC0001,009025,2005,06,258.8,Y
IDCJAC0001,009025,2005,07,62.6,Y
IDCJAC0001,009025,2005,08,103.4,Y
IDCJAC0001,009025,2005,09,116.2,Y
IDCJAC0001,009025,2005,10,66.8,Y
IDCJAC0001,009025,2005,11,23.6,Y
IDCJAC0001,009025,2005,12,9.0,Y
IDCJAC0001,009025,2006,01,26.6,Y
IDCJAC0001,009025,2006,02,29.2,Y
IDCJAC0001,009025,2006,03,3.8,Y
IDCJAC0001,009025,2006,04,31.6,Y
IDCJAC0001,009025,2006,05,41.4,Y
IDCJAC0001,009025,2006,06,33.4,Y
IDCJAC0001,009025,2006,07,102.1,Y
IDCJAC0001,009025,2006,08,175.0,Y
IDCJAC0001,009025,2006,09,64.0,Y
IDCJAC0001,009025,2006,10,19.6,Y
IDCJAC0001,009025,2006,11,17.2,Y
IDCJAC0001,009025,2006,12,4.4,Y
IDCJAC0001,009025,2007,01,23.2,Y
IDCJAC0001,009025,2007,02,1.0,Y
IDCJAC0001,009025,2007,03,6.0,Y
IDCJAC0001,009025,2007,04,83.2,Y
IDCJAC0001,009025,2007,05,63.2,Y
IDCJAC0001,009025,2007,06,69.7,Y
IDCJAC0001,009025,2007,07,188.0,Y
IDCJAC0001,009025,2007,08,124.4,Y
IDCJAC0001,009025,2007,09,79.4,Y
IDCJAC0001,009025,2007,10,53.8,Y
IDCJAC0001,009025,2007,11,2.0,Y
IDCJAC0001,009025,2007,12,16.8,Y
IDCJAC0001,009025,2008,01,0.0,Y
IDCJAC0001,009025,2008,02,18.1,Y
IDCJAC0001,009025,2008,03,12.2,Y
IDCJAC0001,009025,2008,04,135.4,Y
IDCJAC0001,009025,2008,06,164.4,Y
IDCJAC0001,009025,2008,07,223.2,Y
IDCJAC0001,009025,2008,08,29.0,Y
IDCJAC0001,009025,2008,09,78.2,Y
IDCJAC0001,009025,2008,10,42.0,Y
IDCJAC0001,009025,2008,11,57.8,Y
IDCJAC0001,009025,2008,12,11.9,Y
IDCJAC0001,009025,2009,01,0.0,Y
IDCJAC0001,009025,2009,02,2.8,Y
IDCJAC0001,009025,2009,03,6.8,Y
IDCJAC0001,009025,2009,04,8.4,Y
IDCJAC0001,009025,2009,05,68.4,Y
IDCJAC0001,009025,2009,06,143.4,Y
IDCJAC0001,009025,2009,07,148.0,Y
IDCJAC0001,009025,2009,08,156.2,Y
IDCJAC0001,009025,2009,09,99.4,Y
IDCJAC0001,009025,2009,10,8.0,Y
IDCJAC0001,009025,2009,11,35.8,Y
IDCJAC0001,009025,2009,12,0.0,Y
IDCJAC0001,009025,2010,01,0.0,Y
IDCJAC0001,009025,2010,02,0.0,Y
IDCJAC0001,009025,2010,03,45.8,Y
IDCJAC0001,009025,2010,04,17.8,Y
IDCJAC0001,009025,2010,05,92.6,Y
IDCJAC0001,009025,2010,06,44.6,Y
IDCJAC0001,009025,2010,07,145.0,Y
IDCJAC0001,009025,2010,08,54.0,Y
IDCJAC0001,009025,2010,09,33.6,Y
IDCJAC0001,009025,2010,10,15.2,Y
IDCJAC0001,009025,2010,11,8.2,Y
IDCJAC0001,009025,2010,12,14.6,Y
IDCJAC0001,009025,2011,01,28.0,Y
IDCJAC0001,009025,2011,02,0.8,Y
IDCJAC0001,009025,2011,03,12.0,Y
IDCJAC0001,009025,2011,04,23.4,Y
IDCJAC0001,009025,2011,05,54.0,Y
IDCJAC0001,009025,2011,06,127.0,Y
IDCJAC0001,009025,2011,07,178.0,Y
IDCJAC0001,009025,2011,08,145.4,Y
IDCJAC0001,009025,2011,09,118.5,Y
IDCJAC0001,009025,2011,10,65.2,Y
IDCJAC0001,009025,2011,11,38.6,Y
IDCJAC0001,009025,2011,12,46.6,Y
IDCJAC0001,009025,2012,01,35.8,Y
IDCJAC0001,009025,2012,02,18.0,Y
IDCJAC0001,009025,2012,03,0.0,Y
IDCJAC0001,009025,2012,04,48.8,Y
IDCJAC0001,009025,2012,05,42.2,Y
IDCJAC0001,009025,2012,06,184.2,Y
IDCJAC0001,009025,2012,07,36.4,Y
IDCJAC0001,009025,2012,08,119.2,Y
IDCJAC0001,009025,2012,09,102.6,Y
IDCJAC0001,009025,2012,10,9.2,Y
IDCJAC0001,009025,2012,11,66.2,Y
IDCJAC0001,009025,2012,12,30.2,Y
IDCJAC0001,009025,2013,01,5.0,Y
IDCJAC0001,009025,2013,02,3.4,Y
IDCJAC0001,009025,2013,03,78.2,Y
IDCJAC0001,009025,2013,04,8.4,Y
IDCJAC0001,009025,2013,05,110.8,Y
IDCJAC0001,009025,2013,06,31.2,Y
IDCJAC0001,009025,2013,07,124.4,Y
IDCJAC0001,009025,2013,08,176.0,Y
IDCJAC0001,009025,2013,09,168.8,Y
IDCJAC0001,009025,2013,10,37.4,Y
IDCJAC0001,009025,2013,11,4.6,Y
IDCJAC0001,009025,2013,12,0.4,Y
IDCJAC0001,009025,2014,01,1.2,Y
IDCJAC0001,009025,2014,02,0.0,Y
IDCJAC0001,009025,2014,03,7.4,Y
IDCJAC0001,009025,2014,04,30.0,Y
IDCJAC0001,009025,2014,05,141.6,Y
IDCJAC0001,009025,2014,06,96.6,Y
IDCJAC0001,009025,2014,07,164.7,Y
IDCJAC0001,009025,2014,08,61.3,Y
IDCJAC0001,009025,2014,09,137.5,Y
IDCJAC0001,009025,2014,10,34.8,Y
IDCJAC0001,009025,2014,11,33.1,Y
IDCJAC0001,009025,2014,12,2.0,Y
IDCJAC0001,009025,2015,01,19.0,Y
IDCJAC0001,009025,2015,02,37.6,Y
IDCJAC0001,009025,2015,03,23.5,Y
IDCJAC0001,009025,2015,04,60.1,Y
IDCJAC0001,009025,2015,05,58.4,Y
IDCJAC0001,009025,2015,06,66.7,Y
IDCJAC0001,009025,2015,07,88.1,Y
IDCJAC0001,009025,2015,08,83.0,Y
IDCJAC0001,009025,2015,09,41.6,Y
IDCJAC0001,009025,2015,10,10.6,Y
IDCJAC0001,009025,2015,11,31.2,Y
IDCJAC0001,009025,2015,12,28.5,Y
IDCJAC0001,009025,2016,01,23.5,Y
